member_id||bill_num||congress
N000147||hr7046||115
R000486||hr7047||115
S000510||hr7048||115
W000798||hr7049||115
F000461||hr705||115
C000537||hr7050||115
B001302||hr7051||115
C001080||hr7052||115
D000216||hr7053||115
D000623||hr7054||115
F000462||hr7055||115
M001193||hr7056||115
W000812||hr7057||115
S000583||hr7058||115
M001165||hr7059||115
B001243||hr706||115
F000449||hr7060||115
K000210||hr7061||115
M000087||hr7062||115
V000081||hr7063||115
C001077||hr7064||115
B001273||hr7065||115
A000370||hr7066||115
B001296||hr7067||115
G000289||hr7068||115
L000587||hr7069||115
B001243||hr707||115
M000312||hr7070||115
P000613||hr7071||115
W000799||hr7072||115
B001289||hr7073||115
P000588||hr7074||115
P000588||hr7075||115
H001056||hr7076||115
H001071||hr7077||115
K000009||hr7078||115
K000382||hr7079||115
B001275||hr708||115
L000582||hr7080||115
R000577||hr7081||115
M000312||hr7082||115
P000594||hr7083||115
B001299||hr7084||115
B001305||hr7085||115
L000588||hr7086||115
L000588||hr7087||115
L000580||hr7088||115
M000087||hr7089||115
C001037||hr709||115
C001114||hr7090||115
S000522||hr7091||115
V000131||hr7092||115
C000266||hr7093||115
E000293||hr7094||115
K000389||hr7095||115
L000559||hr7096||115
N000190||hr7097||115
N000147||hr7098||115
R000602||hr7099||115
W000798||hr71||115
F000461||hr710||115
S000244||hr7100||115
W000800||hr7101||115
C001066||hr7102||115
D000620||hr7103||115
B001302||hr7104||115
B001290||hr7105||115
H001048||hr7106||115
J000294||hr7107||115
L000480||hr7108||115
N000002||hr7109||115
C001068||hr711||115
P000613||hr7110||115
R000602||hr7111||115
T000472||hr7112||115
R000591||hr7113||115
M001188||hr7114||115
P000034||hr7115||115
D000623||hr7116||115
D000623||hr7117||115
J000294||hr7118||115
D000628||hr7119||115
C000754||hr712||115
H001045||hr7120||115
N000147||hr7121||115
P000594||hr7122||115
S000522||hr7123||115
B001292||hr7124||115
D000625||hr7125||115
L000576||hr7126||115
L000570||hr7127||115
M001196||hr7128||115
M001196||hr7129||115
C000754||hr713||115
M001196||hr7130||115
T000460||hr7131||115
W000800||hr7132||115
W000800||hr7133||115
C001110||hr7134||115
Y000033||hr7135||115
A000370||hr7136||115
K000389||hr7137||115
S000522||hr7138||115
G000552||hr7139||115
G000568||hr714||115
J000298||hr7140||115
C001069||hr7141||115
M001160||hr7142||115
J000174||hr7143||115
D000620||hr7144||115
K000389||hr7145||115
M001160||hr7146||115
A000374||hr7147||115
C001090||hr7148||115
D000624||hr7149||115
G000568||hr715||115
E000215||hr7150||115
K000391||hr7151||115
L000580||hr7152||115
M001157||hr7153||115
M001188||hr7154||115
M001188||hr7155||115
N000147||hr7156||115
P000594||hr7157||115
R000602||hr7158||115
R000607||hr7159||115
M001189||hr716||115
T000469||hr7160||115
W000800||hr7161||115
N000127||hr7162||115
B001250||hr7163||115
S000244||hr7164||115
C001078||hr7165||115
D000628||hr7166||115
L000582||hr7167||115
L000563||hr7168||115
K000388||hr7169||115
O000168||hr717||115
G000576||hr7170||115
J000126||hr7171||115
C001049||hr7172||115
D000610||hr7173||115
E000215||hr7174||115
G000577||hr7175||115
K000362||hr7176||115
P000594||hr7177||115
R000585||hr7178||115
S001190||hr7179||115
T000462||hr718||115
C001109||hr7180||115
I000056||hr7181||115
K000392||hr7182||115
M001187||hr7183||115
S000244||hr7184||115
T000468||hr7185||115
V000131||hr7186||115
M001193||hr7187||115
R000601||hr7188||115
F000454||hr7189||115
W000819||hr719||115
C001093||hr7190||115
W000809||hr7191||115
C001090||hr7192||115
G000582||hr7193||115
H001056||hr7194||115
M001160||hr7195||115
R000585||hr7196||115
R000602||hr7197||115
R000602||hr7198||115
S001190||hr7199||115
C001103||hr72||115
S000583||hr720||115
S001189||hr7200||115
S000583||hr7201||115
W000800||hr7202||115
M001158||hr7203||115
C001080||hr7204||115
A000375||hr7205||115
B001275||hr7206||115
D000626||hr7207||115
G000568||hr7208||115
M001201||hr7209||115
J000290||hr721||115
S001200||hr7210||115
S001200||hr7211||115
D000624||hr7212||115
D000625||hr7213||115
L000559||hr7214||115
N000147||hr7215||115
N000147||hr7216||115
B000213||hr7217||115
G000581||hr7218||115
L000397||hr7219||115
M001188||hr722||115
M001200||hr7220||115
P000608||hr7221||115
P000592||hr7222||115
S001180||hr7223||115
S001200||hr7224||115
S001200||hr7225||115
T000470||hr7226||115
J000290||hr7227||115
C001101||hr7228||115
B001290||hr7229||115
K000378||hr723||115
C000537||hr7230||115
T000467||hr7231||115
B001292||hr7232||115
C001066||hr7233||115
C001062||hr7234||115
D000617||hr7235||115
H001048||hr7236||115
K000388||hr7237||115
K000381||hr7238||115
L000397||hr7239||115
L000397||hr724||115
M000087||hr7240||115
M001187||hr7241||115
M001187||hr7242||115
M001202||hr7243||115
O000171||hr7244||115
S001165||hr7245||115
T000469||hr7246||115
B000755||hr7247||115
M001158||hr7248||115
R000585||hr7249||115
B001297||hr725||115
K000376||hr7250||115
F000461||hr7251||115
M001166||hr7252||115
S001195||hr7253||115
H001064||hr7254||115
G000579||hr7255||115
C001072||hr7256||115
P000611||hr7257||115
B001286||hr7258||115
C001067||hr7259||115
L000564||hr726||115
F000464||hr7260||115
J000174||hr7261||115
R000588||hr7262||115
T000470||hr7263||115
L000480||hr7264||115
P000601||hr7265||115
M001187||hr7266||115
R000602||hr7267||115
R000602||hr7268||115
J000174||hr7269||115
L000564||hr727||115
W000814||hr7270||115
C001114||hr7271||115
B001284||hr7272||115
B001282||hr7273||115
B001292||hr7274||115
B000574||hr7275||115
B001296||hr7276||115
E000215||hr7277||115
E000298||hr7278||115
G000563||hr7279||115
L000554||hr728||115
G000582||hr7280||115
G000553||hr7281||115
G000551||hr7282||115
K000385||hr7283||115
K000380||hr7284||115
M001188||hr7285||115
M001196||hr7286||115
R000599||hr7287||115
R000599||hr7288||115
S001195||hr7289||115
L000581||hr729||115
C001078||hr7290||115
T000468||hr7291||115
P000592||hr7292||115
M001206||hr7293||115
L000570||hr7294||115
F000454||hr7295||115
D000096||hr7296||115
D000096||hr7297||115
B001290||hr7298||115
C001090||hr7299||115
D000533||hr73||115
A000367||hr730||115
C001080||hr7300||115
D000216||hr7301||115
G000551||hr7302||115
G000551||hr7303||115
H001052||hr7304||115
J000174||hr7305||115
K000389||hr7306||115
L000551||hr7307||115
N000147||hr7308||115
P000598||hr7309||115
C001112||hr731||115
S000244||hr7310||115
T000472||hr7311||115
T000472||hr7312||115
T000472||hr7313||115
T000474||hr7314||115
W000821||hr7315||115
S001154||hr7316||115
S001154||hr7317||115
B001269||hr7318||115
B001269||hr7319||115
G000289||hr732||115
C001101||hr7320||115
G000579||hr7321||115
G000577||hr7322||115
J000290||hr7323||115
K000376||hr7324||115
P000601||hr7325||115
R000601||hr7326||115
H001073||hr7327||115
B001284||hr7328||115
S001154||hr7329||115
B001274||hr733||115
P000597||hr7330||115
B001291||hr7331||115
J000032||hr7332||115
J000032||hr7333||115
B001289||hr7334||115
D000096||hr7335||115
D000216||hr7336||115
D000216||hr7337||115
D000216||hr7338||115
D000216||hr7339||115
B001285||hr734||115
D000216||hr7340||115
D000216||hr7341||115
D000216||hr7342||115
G000577||hr7343||115
M001187||hr7344||115
N000147||hr7345||115
N000147||hr7346||115
P000608||hr7347||115
S001145||hr7348||115
S000250||hr7349||115
J000032||hr735||115
S000344||hr7350||115
S000344||hr7351||115
S001154||hr7352||115
T000468||hr7353||115
V000081||hr7354||115
V000081||hr7355||115
D000626||hr7356||115
L000563||hr7357||115
H001065||hr7358||115
M001160||hr7359||115
C001037||hr736||115
C001080||hr7360||115
B001305||hr7361||115
M001190||hr7362||115
G000552||hr7363||115
B001282||hr7364||115
F000461||hr7365||115
I000056||hr7366||115
B001292||hr7367||115
B001292||hr7368||115
B001257||hr7369||115
C001101||hr737||115
C001111||hr7370||115
C001111||hr7371||115
D000216||hr7372||115
H001065||hr7373||115
J000303||hr7374||115
J000303||hr7375||115
K000381||hr7376||115
L000560||hr7377||115
L000569||hr7378||115
M001187||hr7379||115
C001096||hr738||115
M001187||hr7380||115
P000605||hr7381||115
R000487||hr7382||115
S000344||hr7383||115
S000344||hr7384||115
T000468||hr7385||115
W000798||hr7386||115
W000791||hr7387||115
M001193||hr7388||115
M001179||hr7389||115
E000297||hr739||115
J000032||hr7390||115
A000375||hr7391||115
B001291||hr7392||115
F000464||hr7393||115
L000569||hr7394||115
M001187||hr7395||115
T000474||hr7396||115
H000874||hr7397||115
F000454||hr7398||115
S001205||hr7399||115
M001179||hr74||115
F000450||hr740||115
W000826||hr7400||115
E000288||hr7401||115
J000290||hr741||115
K000381||hr742||115
K000362||hr743||115
K000362||hr744||115
M001187||hr745||115
P000096||hr746||115
P000594||hr747||115
Q000023||hr748||115
S001180||hr749||115
R000601||hr75||115
S000244||hr750||115
G000576||hr751||115
P000598||hr752||115
S000510||hr753||115
S001192||hr754||115
S000051||hr755||115
C001076||hr756||115
C001078||hr757||115
S001190||hr758||115
E000288||hr759||115
R000601||hr76||115
L000562||hr760||115
R000586||hr761||115
R000435||hr762||115
P000611||hr763||115
V000081||hr764||115
V000081||hr765||115
V000081||hr766||115
C001068||hr767||115
D000600||hr768||115
G000377||hr769||115
L000569||hr77||115
H001047||hr770||115
L000551||hr771||115
M001159||hr772||115
M001188||hr773||115
M001188||hr774||115
M001194||hr775||115
S000244||hr776||115
S000244||hr777||115
W000800||hr778||115
W000804||hr779||115
W000812||hr78||115
P000197||hr780||115
S001176||hr781||115
M001156||hr782||115
L000554||hr783||115
P000034||hr784||115
K000362||hr785||115
Y000062||hr786||115
C001068||hr787||115
H001048||hr788||115
B001305||hr789||115
C000266||hr79||115
K000009||hr790||115
C001072||hr791||115
K000376||hr792||115
L000560||hr793||115
B001227||hr794||115
D000619||hr795||115
D000621||hr796||115
G000582||hr797||115
G000582||hr798||115
H001072||hr799||115
S001154||hr8||115
B001291||hr80||115
H001068||hr800||115
L000585||hr801||115
M001187||hr802||115
M001188||hr803||115
M001202||hr804||115
N000181||hr805||115
O000168||hr806||115
P000594||hr807||115
R000580||hr808||115
R000593||hr809||115
B001291||hr81||115
R000515||hr810||115
R000604||hr811||115
R000577||hr812||115
S001156||hr813||115
Z000017||hr814||115
Z000017||hr815||115
C000059||hr816||115
D000399||hr817||115
P000592||hr818||115
C001093||hr819||115
B001291||hr82||115
M001157||hr820||115
D000216||hr821||115
N000015||hr822||115
D000399||hr823||115
S001195||hr824||115
G000565||hr825||115
D000626||hr826||115
V000130||hr827||115
T000462||hr828||115
U000031||hr829||115
B001269||hr83||115
E000179||hr830||115
B001295||hr831||115
C001037||hr832||115
F000462||hr833||115
J000126||hr834||115
L000564||hr835||115
L000580||hr836||115
L000580||hr837||115
R000599||hr838||115
R000599||hr839||115
B001302||hr84||115
R000599||hr840||115
S001175||hr841||115
S001196||hr842||115
G000289||hr843||115
D000615||hr844||115
C001112||hr845||115
W000795||hr846||115
G000546||hr847||115
N000189||hr848||115
R000582||hr849||115
B001243||hr85||115
P000609||hr850||115
B001281||hr851||115
B001292||hr852||115
B001273||hr853||115
B001260||hr854||115
C001090||hr855||115
C001068||hr856||115
C001094||hr857||115
C001110||hr858||115
C000984||hr859||115
B001243||hr86||115
D000533||hr860||115
G000578||hr861||115
G000568||hr862||115
L000557||hr863||115
L000584||hr864||115
M001177||hr865||115
M001188||hr866||115
M001188||hr867||115
M001188||hr868||115
M001188||hr869||115
B001243||hr87||115
P000599||hr870||115
S001195||hr871||115
L000582||hr872||115
G000579||hr873||115
L000565||hr874||115
N000189||hr875||115
K000386||hr876||115
A000369||hr877||115
B001302||hr878||115
B001257||hr879||115
B001243||hr88||115
B001248||hr880||115
C001038||hr881||115
C001063||hr882||115
D000621||hr883||115
H001072||hr884||115
J000174||hr885||115
J000255||hr886||115
J000255||hr887||115
J000255||hr888||115
M000087||hr889||115
B001243||hr89||115
M001179||hr890||115
M001187||hr891||115
M001188||hr892||115
M001188||hr893||115
P000594||hr894||115
R000592||hr895||115
T000462||hr896||115
Z000017||hr897||115
R000487||hr898||115
M001184||hr899||115
B001285||hr90||115
G000535||hr900||115
C000984||hr901||115
C001090||hr902||115
W000795||hr903||115
L000563||hr904||115
F000460||hr905||115
F000460||hr906||115
C001093||hr907||115
K000376||hr908||115
C001101||hr909||115
B001285||hr91||115
H001072||hr910||115
F000466||hr911||115
F000454||hr912||115
F000454||hr913||115
C001069||hr914||115
E000288||hr915||115
S000051||hr916||115
C001094||hr917||115
C001077||hr918||115
T000460||hr919||115
B001285||hr92||115
L000397||hr920||115
L000397||hr921||115
E000296||hr922||115
A000367||hr923||115
R000598||hr924||115
C000059||hr925||115
S001200||hr926||115
W000813||hr927||115
G000552||hr928||115
S001185||hr929||115
B001285||hr93||115
R000578||hr930||115
C001092||hr931||115
E000288||hr932||115
E000288||hr933||115
E000288||hr934||115
J000032||hr935||115
B001257||hr936||115
B001290||hr937||115
B001248||hr938||115
B001286||hr939||115
B001285||hr94||115
J000032||hr940||115
C001062||hr941||115
C001078||hr942||115
C001107||hr943||115
D000598||hr944||115
J000032||hr945||115
D000598||hr946||115
D000216||hr947||115
E000288||hr948||115
F000466||hr949||115
B001285||hr95||115
J000032||hr950||115
F000450||hr951||115
F000455||hr952||115
G000563||hr953||115
G000289||hr954||115
J000032||hr955||115
J000294||hr956||115
J000294||hr957||115
J000174||hr958||115
J000295||hr959||115
B001285||hr96||115
K000376||hr960||115
K000380||hr961||115
K000380||hr962||115
K000210||hr963||115
K000210||hr964||115
K000382||hr965||115
L000560||hr966||115
M001193||hr967||115
M001185||hr968||115
M001185||hr969||115
B001285||hr97||115
M001137||hr970||115
M001188||hr971||115
M001188||hr972||115
O000170||hr973||115
R000602||hr974||115
R000409||hr975||115
R000593||hr976||115
S001156||hr977||115
S001191||hr978||115
S001165||hr979||115
B001285||hr98||115
T000472||hr980||115
T000474||hr981||115
T000463||hr982||115
W000791||hr983||115
W000804||hr984||115
G000289||hr985||115
R000592||hr986||115
R000592||hr987||115
E000288||hr988||115
C001053||hr989||115
B001285||hr99||115
C001053||hr990||115
E000179||hr991||115
F000454||hr992||115
F000454||hr993||115
F000454||hr994||115
J000294||hr995||115
K000390||hr996||115
K000362||hr997||115
S001195||hr998||115
W000798||hr999||115
E000285||s1||115
C000141||s10||115
A000360||s100||115
F000457||s1000||115
C000880||s1001||115
M000934||s1002||115
G000386||s1003||115
K000384||s1004||115
W000779||s1005||115
M001176||s1006||115
G000562||s1007||115
G000562||s1008||115
K000383||s1009||115
M001153||s101||115
G000386||s1010||115
C001056||s1011||115
U000039||s1012||115
C001047||s1013||115
F000463||s1014||115
H000338||s1015||115
S001194||s1016||115
H001061||s1017||115
C000141||s1018||115
B001277||s1019||115
C000127||s102||115
B001230||s1020||115
M001169||s1021||115
I000055||s1022||115
P000449||s1023||115
I000055||s1024||115
F000444||s1025||115
C001070||s1026||115
H000338||s1027||115
C001035||s1028||115
K000383||s1029||115
L000577||s103||115
K000383||s1030||115
D000618||s1031||115
R000307||s1032||115
R000307||s1033||115
F000062||s1034||115
H001046||s1035||115
W000779||s1036||115
M000133||s1037||115
E000295||s1038||115
F000444||s1039||115
G000555||s104||115
J000293||s1040||115
R000595||s1041||115
B001267||s1042||115
B001267||s1043||115
C001047||s1044||115
M001111||s1045||115
H001041||s1046||115
B001135||s1047||115
H000338||s1048||115
H001076||s1049||115
F000463||s105||115
D000622||s1050||115
R000595||s1051||115
W000437||s1052||115
H000338||s1053||115
W000437||s1054||115
C000141||s1055||115
H001042||s1056||115
N000032||s1057||115
K000393||s1058||115
G000562||s1059||115
C001098||s106||115
C001098||s1060||115
U000039||s1061||115
B001135||s1062||115
B000944||s1063||115
U000039||s1064||115
M001170||s1065||115
P000595||s1066||115
P000595||s1067||115
W000779||s1068||115
C001070||s1069||115
C001098||s107||115
R000307||s1070||115
F000444||s1071||115
B001135||s1072||115
R000595||s1073||115
P000449||s1074||115
C001047||s1075||115
S000033||s1076||115
M001183||s1077||115
M001183||s1078||115
M001183||s1079||115
H000338||s108||115
M001170||s1080||115
S000033||s1081||115
S000033||s1082||115
J000293||s1083||115
T000461||s1084||115
T000461||s1085||115
H000338||s1086||115
T000461||s1087||115
M001170||s1088||115
P000449||s1089||115
G000386||s109||115
C000880||s1090||115
C001035||s1091||115
E000285||s1092||115
F000457||s1093||115
R000595||s1094||115
B001135||s1095||115
F000463||s1096||115
D000618||s1097||115
F000444||s1098||115
C000174||s1099||115
H001041||s11||115
B001230||s110||115
B001230||s1100||115
C001070||s1101||115
M000133||s1102||115
J000293||s1103||115
M001183||s1104||115
M001183||s1105||115
M001176||s1106||115
C001088||s1107||115
T000464||s1108||115
M001176||s1109||115
H001041||s111||115
D000622||s1110||115
S001181||s1111||115
H001069||s1112||115
F000062||s1113||115
F000062||s1114||115
C001035||s1115||115
H001061||s1116||115
T000461||s1117||115
R000595||s1118||115
F000463||s1119||115
H001041||s112||115
B001277||s1120||115
H000338||s1121||115
M001111||s1122||115
S001181||s1123||115
H000338||s1124||115
K000384||s1125||115
S001202||s1126||115
P000603||s1127||115
P000595||s1128||115
S001198||s1129||115
H001041||s113||115
G000386||s1130||115
B001230||s1131||115
C001075||s1132||115
L000575||s1133||115
C001056||s1134||115
W000817||s1135||115
H001042||s1136||115
C000141||s1137||115
T000464||s1138||115
T000464||s1139||115
H001041||s114||115
B001288||s1140||115
S001181||s1141||115
C001075||s1142||115
M001111||s1143||115
T000250||s1144||115
W000817||s1145||115
S001181||s1146||115
M000639||s1147||115
B000944||s1148||115
M001153||s1149||115
H001041||s115||115
K000393||s1150||115
E000295||s1151||115
M001176||s1152||115
B001230||s1153||115
B000575||s1154||115
B001230||s1155||115
K000384||s1156||115
S001194||s1157||115
C000141||s1158||115
B000575||s1159||115
H001041||s116||115
D000622||s1160||115
D000622||s1161||115
W000817||s1162||115
C001056||s1163||115
D000618||s1164||115
M001183||s1165||115
W000805||s1166||115
S001194||s1167||115
W000805||s1168||115
D000563||s1169||115
D000618||s117||115
S001181||s1170||115
S001181||s1171||115
S001181||s1172||115
P000449||s1173||115
L000174||s1174||115
S001198||s1175||115
K000383||s1176||115
B000575||s1177||115
B000575||s1178||115
M001153||s1179||115
L000577||s118||115
S001181||s1180||115
H001041||s1181||115
Y000064||s1182||115
D000607||s1183||115
W000802||s1184||115
L000174||s1185||115
B001230||s1186||115
C001098||s1187||115
C001035||s1188||115
B001267||s1189||115
G000386||s119||115
C001056||s1190||115
G000386||s1191||115
R000605||s1192||115
M000639||s1193||115
